year,WEEK,Total_cases,sales,bert_sentiment_score,date,flu_trend,isPartial
2019,33,95,169.49999999999997,-1.0,2019-01-01,23.0,False
2019,33,95,169.49999999999997,-1.0,2019-02-01,26.0,False
2019,33,95,169.49999999999997,-1.0,2019-03-01,19.0,False
2019,33,95,169.49999999999997,-1.0,2019-04-01,13.0,False
2019,33,95,169.49999999999997,-1.0,2019-05-01,10.0,False
2019,33,95,169.49999999999997,-1.0,2019-06-01,10.0,False
2019,33,95,169.49999999999997,-1.0,2019-07-01,8.0,False
2019,33,95,169.49999999999997,-1.0,2019-08-01,9.0,False
2019,33,95,169.49999999999997,-1.0,2019-09-01,15.0,False
2019,33,95,169.49999999999997,-1.0,2019-10-01,25.0,False
2019,33,95,169.49999999999997,-1.0,2019-11-01,20.0,False
2019,33,95,169.49999999999997,-1.0,2019-12-01,26.0,False
2019,33,95,179.10000000000002,-1.0,2019-01-01,23.0,False
2019,33,95,179.10000000000002,-1.0,2019-02-01,26.0,False
2019,33,95,179.10000000000002,-1.0,2019-03-01,19.0,False
2019,33,95,179.10000000000002,-1.0,2019-04-01,13.0,False
2019,33,95,179.10000000000002,-1.0,2019-05-01,10.0,False
2019,33,95,179.10000000000002,-1.0,2019-06-01,10.0,False
2019,33,95,179.10000000000002,-1.0,2019-07-01,8.0,False
2019,33,95,179.10000000000002,-1.0,2019-08-01,9.0,False
2019,33,95,179.10000000000002,-1.0,2019-09-01,15.0,False
2019,33,95,179.10000000000002,-1.0,2019-10-01,25.0,False
2019,33,95,179.10000000000002,-1.0,2019-11-01,20.0,False
2019,33,95,179.10000000000002,-1.0,2019-12-01,26.0,False
2019,33,95,135.4,-1.0,2019-01-01,23.0,False
2019,33,95,135.4,-1.0,2019-02-01,26.0,False
2019,33,95,135.4,-1.0,2019-03-01,19.0,False
2019,33,95,135.4,-1.0,2019-04-01,13.0,False
2019,33,95,135.4,-1.0,2019-05-01,10.0,False
2019,33,95,135.4,-1.0,2019-06-01,10.0,False
2019,33,95,135.4,-1.0,2019-07-01,8.0,False
2019,33,95,135.4,-1.0,2019-08-01,9.0,False
2019,33,95,135.4,-1.0,2019-09-01,15.0,False
2019,33,95,135.4,-1.0,2019-10-01,25.0,False
2019,33,95,135.4,-1.0,2019-11-01,20.0,False
2019,33,95,135.4,-1.0,2019-12-01,26.0,False
2019,33,95,156.04,-1.0,2019-01-01,23.0,False
2019,33,95,156.04,-1.0,2019-02-01,26.0,False
2019,33,95,156.04,-1.0,2019-03-01,19.0,False
2019,33,95,156.04,-1.0,2019-04-01,13.0,False
2019,33,95,156.04,-1.0,2019-05-01,10.0,False
2019,33,95,156.04,-1.0,2019-06-01,10.0,False
2019,33,95,156.04,-1.0,2019-07-01,8.0,False
2019,33,95,156.04,-1.0,2019-08-01,9.0,False
2019,33,95,156.04,-1.0,2019-09-01,15.0,False
2019,33,95,156.04,-1.0,2019-10-01,25.0,False
2019,33,95,156.04,-1.0,2019-11-01,20.0,False
2019,33,95,156.04,-1.0,2019-12-01,26.0,False
2019,33,95,105.2,-1.0,2019-01-01,23.0,False
2019,33,95,105.2,-1.0,2019-02-01,26.0,False
2019,33,95,105.2,-1.0,2019-03-01,19.0,False
2019,33,95,105.2,-1.0,2019-04-01,13.0,False
2019,33,95,105.2,-1.0,2019-05-01,10.0,False
2019,33,95,105.2,-1.0,2019-06-01,10.0,False
2019,33,95,105.2,-1.0,2019-07-01,8.0,False
2019,33,95,105.2,-1.0,2019-08-01,9.0,False
2019,33,95,105.2,-1.0,2019-09-01,15.0,False
2019,33,95,105.2,-1.0,2019-10-01,25.0,False
2019,33,95,105.2,-1.0,2019-11-01,20.0,False
2019,33,95,105.2,-1.0,2019-12-01,26.0,False
2019,33,95,97.3,-1.0,2019-01-01,23.0,False
2019,33,95,97.3,-1.0,2019-02-01,26.0,False
2019,33,95,97.3,-1.0,2019-03-01,19.0,False
2019,33,95,97.3,-1.0,2019-04-01,13.0,False
2019,33,95,97.3,-1.0,2019-05-01,10.0,False
2019,33,95,97.3,-1.0,2019-06-01,10.0,False
2019,33,95,97.3,-1.0,2019-07-01,8.0,False
2019,33,95,97.3,-1.0,2019-08-01,9.0,False
2019,33,95,97.3,-1.0,2019-09-01,15.0,False
2019,33,95,97.3,-1.0,2019-10-01,25.0,False
2019,33,95,97.3,-1.0,2019-11-01,20.0,False
2019,33,95,97.3,-1.0,2019-12-01,26.0,False
2019,33,95,109.1,-1.0,2019-01-01,23.0,False
2019,33,95,109.1,-1.0,2019-02-01,26.0,False
2019,33,95,109.1,-1.0,2019-03-01,19.0,False
2019,33,95,109.1,-1.0,2019-04-01,13.0,False
2019,33,95,109.1,-1.0,2019-05-01,10.0,False
2019,33,95,109.1,-1.0,2019-06-01,10.0,False
2019,33,95,109.1,-1.0,2019-07-01,8.0,False
2019,33,95,109.1,-1.0,2019-08-01,9.0,False
2019,33,95,109.1,-1.0,2019-09-01,15.0,False
2019,33,95,109.1,-1.0,2019-10-01,25.0,False
2019,33,95,109.1,-1.0,2019-11-01,20.0,False
2019,33,95,109.1,-1.0,2019-12-01,26.0,False
2019,33,95,11.13,-1.0,2019-01-01,23.0,False
2019,33,95,11.13,-1.0,2019-02-01,26.0,False
2019,33,95,11.13,-1.0,2019-03-01,19.0,False
2019,33,95,11.13,-1.0,2019-04-01,13.0,False
2019,33,95,11.13,-1.0,2019-05-01,10.0,False
2019,33,95,11.13,-1.0,2019-06-01,10.0,False
2019,33,95,11.13,-1.0,2019-07-01,8.0,False
2019,33,95,11.13,-1.0,2019-08-01,9.0,False
2019,33,95,11.13,-1.0,2019-09-01,15.0,False
2019,33,95,11.13,-1.0,2019-10-01,25.0,False
2019,33,95,11.13,-1.0,2019-11-01,20.0,False
2019,33,95,11.13,-1.0,2019-12-01,26.0,False
2019,34,92,41.3,-1.0,2019-01-01,23.0,False
2019,34,92,41.3,-1.0,2019-02-01,26.0,False
2019,34,92,41.3,-1.0,2019-03-01,19.0,False
2019,34,92,41.3,-1.0,2019-04-01,13.0,False
2019,34,92,41.3,-1.0,2019-05-01,10.0,False
2019,34,92,41.3,-1.0,2019-06-01,10.0,False
2019,34,92,41.3,-1.0,2019-07-01,8.0,False
2019,34,92,41.3,-1.0,2019-08-01,9.0,False
2019,34,92,41.3,-1.0,2019-09-01,15.0,False
2019,34,92,41.3,-1.0,2019-10-01,25.0,False
2019,34,92,41.3,-1.0,2019-11-01,20.0,False
2019,34,92,41.3,-1.0,2019-12-01,26.0,False
2019,34,92,69.5,-1.0,2019-01-01,23.0,False
2019,34,92,69.5,-1.0,2019-02-01,26.0,False
2019,34,92,69.5,-1.0,2019-03-01,19.0,False
2019,34,92,69.5,-1.0,2019-04-01,13.0,False
2019,34,92,69.5,-1.0,2019-05-01,10.0,False
2019,34,92,69.5,-1.0,2019-06-01,10.0,False
2019,34,92,69.5,-1.0,2019-07-01,8.0,False
2019,34,92,69.5,-1.0,2019-08-01,9.0,False
2019,34,92,69.5,-1.0,2019-09-01,15.0,False
2019,34,92,69.5,-1.0,2019-10-01,25.0,False
2019,34,92,69.5,-1.0,2019-11-01,20.0,False
2019,34,92,69.5,-1.0,2019-12-01,26.0,False
2019,34,92,169.49999999999997,-1.0,2019-01-01,23.0,False
2019,34,92,169.49999999999997,-1.0,2019-02-01,26.0,False
2019,34,92,169.49999999999997,-1.0,2019-03-01,19.0,False
2019,34,92,169.49999999999997,-1.0,2019-04-01,13.0,False
2019,34,92,169.49999999999997,-1.0,2019-05-01,10.0,False
2019,34,92,169.49999999999997,-1.0,2019-06-01,10.0,False
2019,34,92,169.49999999999997,-1.0,2019-07-01,8.0,False
2019,34,92,169.49999999999997,-1.0,2019-08-01,9.0,False
2019,34,92,169.49999999999997,-1.0,2019-09-01,15.0,False
2019,34,92,169.49999999999997,-1.0,2019-10-01,25.0,False
2019,34,92,169.49999999999997,-1.0,2019-11-01,20.0,False
2019,34,92,169.49999999999997,-1.0,2019-12-01,26.0,False
2019,34,92,179.10000000000002,-1.0,2019-01-01,23.0,False
2019,34,92,179.10000000000002,-1.0,2019-02-01,26.0,False
2019,34,92,179.10000000000002,-1.0,2019-03-01,19.0,False
2019,34,92,179.10000000000002,-1.0,2019-04-01,13.0,False
2019,34,92,179.10000000000002,-1.0,2019-05-01,10.0,False
2019,34,92,179.10000000000002,-1.0,2019-06-01,10.0,False
2019,34,92,179.10000000000002,-1.0,2019-07-01,8.0,False
2019,34,92,179.10000000000002,-1.0,2019-08-01,9.0,False
2019,34,92,179.10000000000002,-1.0,2019-09-01,15.0,False
2019,34,92,179.10000000000002,-1.0,2019-10-01,25.0,False
2019,34,92,179.10000000000002,-1.0,2019-11-01,20.0,False
2019,34,92,179.10000000000002,-1.0,2019-12-01,26.0,False
2019,34,92,135.4,-1.0,2019-01-01,23.0,False
2019,34,92,135.4,-1.0,2019-02-01,26.0,False
2019,34,92,135.4,-1.0,2019-03-01,19.0,False
2019,34,92,135.4,-1.0,2019-04-01,13.0,False
2019,34,92,135.4,-1.0,2019-05-01,10.0,False
2019,34,92,135.4,-1.0,2019-06-01,10.0,False
2019,34,92,135.4,-1.0,2019-07-01,8.0,False
2019,34,92,135.4,-1.0,2019-08-01,9.0,False
2019,34,92,135.4,-1.0,2019-09-01,15.0,False
2019,34,92,135.4,-1.0,2019-10-01,25.0,False
2019,34,92,135.4,-1.0,2019-11-01,20.0,False
2019,34,92,135.4,-1.0,2019-12-01,26.0,False
2019,34,92,156.04,-1.0,2019-01-01,23.0,False
2019,34,92,156.04,-1.0,2019-02-01,26.0,False
2019,34,92,156.04,-1.0,2019-03-01,19.0,False
2019,34,92,156.04,-1.0,2019-04-01,13.0,False
2019,34,92,156.04,-1.0,2019-05-01,10.0,False
2019,34,92,156.04,-1.0,2019-06-01,10.0,False
2019,34,92,156.04,-1.0,2019-07-01,8.0,False
2019,34,92,156.04,-1.0,2019-08-01,9.0,False
2019,34,92,156.04,-1.0,2019-09-01,15.0,False
2019,34,92,156.04,-1.0,2019-10-01,25.0,False
2019,34,92,156.04,-1.0,2019-11-01,20.0,False
2019,34,92,156.04,-1.0,2019-12-01,26.0,False
2019,34,92,105.2,-1.0,2019-01-01,23.0,False
2019,34,92,105.2,-1.0,2019-02-01,26.0,False
2019,34,92,105.2,-1.0,2019-03-01,19.0,False
2019,34,92,105.2,-1.0,2019-04-01,13.0,False
2019,34,92,105.2,-1.0,2019-05-01,10.0,False
2019,34,92,105.2,-1.0,2019-06-01,10.0,False
2019,34,92,105.2,-1.0,2019-07-01,8.0,False
2019,34,92,105.2,-1.0,2019-08-01,9.0,False
2019,34,92,105.2,-1.0,2019-09-01,15.0,False
2019,34,92,105.2,-1.0,2019-10-01,25.0,False
2019,34,92,105.2,-1.0,2019-11-01,20.0,False
2019,34,92,105.2,-1.0,2019-12-01,26.0,False
2019,34,92,97.3,-1.0,2019-01-01,23.0,False
2019,34,92,97.3,-1.0,2019-02-01,26.0,False
2019,34,92,97.3,-1.0,2019-03-01,19.0,False
2019,34,92,97.3,-1.0,2019-04-01,13.0,False
2019,34,92,97.3,-1.0,2019-05-01,10.0,False
2019,34,92,97.3,-1.0,2019-06-01,10.0,False
2019,34,92,97.3,-1.0,2019-07-01,8.0,False
2019,34,92,97.3,-1.0,2019-08-01,9.0,False
2019,34,92,97.3,-1.0,2019-09-01,15.0,False
2019,34,92,97.3,-1.0,2019-10-01,25.0,False
2019,34,92,97.3,-1.0,2019-11-01,20.0,False
2019,34,92,97.3,-1.0,2019-12-01,26.0,False
2019,34,92,109.1,-1.0,2019-01-01,23.0,False
2019,34,92,109.1,-1.0,2019-02-01,26.0,False
2019,34,92,109.1,-1.0,2019-03-01,19.0,False
2019,34,92,109.1,-1.0,2019-04-01,13.0,False
2019,34,92,109.1,-1.0,2019-05-01,10.0,False
2019,34,92,109.1,-1.0,2019-06-01,10.0,False
2019,34,92,109.1,-1.0,2019-07-01,8.0,False
2019,34,92,109.1,-1.0,2019-08-01,9.0,False
2019,34,92,109.1,-1.0,2019-09-01,15.0,False
2019,34,92,109.1,-1.0,2019-10-01,25.0,False
2019,34,92,109.1,-1.0,2019-11-01,20.0,False
2019,34,92,109.1,-1.0,2019-12-01,26.0,False
2019,34,92,11.13,-1.0,2019-01-01,23.0,False
2019,34,92,11.13,-1.0,2019-02-01,26.0,False
2019,34,92,11.13,-1.0,2019-03-01,19.0,False
2019,34,92,11.13,-1.0,2019-04-01,13.0,False
2019,34,92,11.13,-1.0,2019-05-01,10.0,False
2019,34,92,11.13,-1.0,2019-06-01,10.0,False
2019,34,92,11.13,-1.0,2019-07-01,8.0,False
2019,34,92,11.13,-1.0,2019-08-01,9.0,False
2019,34,92,11.13,-1.0,2019-09-01,15.0,False
2019,34,92,11.13,-1.0,2019-10-01,25.0,False
2019,34,92,11.13,-1.0,2019-11-01,20.0,False
2019,34,92,11.13,-1.0,2019-12-01,26.0,False
2019,35,87,41.3,-1.0,2019-01-01,23.0,False
2019,35,87,41.3,-1.0,2019-02-01,26.0,False
2019,35,87,41.3,-1.0,2019-03-01,19.0,False
2019,35,87,41.3,-1.0,2019-04-01,13.0,False
2019,35,87,41.3,-1.0,2019-05-01,10.0,False
2019,35,87,41.3,-1.0,2019-06-01,10.0,False
2019,35,87,41.3,-1.0,2019-07-01,8.0,False
2019,35,87,41.3,-1.0,2019-08-01,9.0,False
2019,35,87,41.3,-1.0,2019-09-01,15.0,False
2019,35,87,41.3,-1.0,2019-10-01,25.0,False
2019,35,87,41.3,-1.0,2019-11-01,20.0,False
2019,35,87,41.3,-1.0,2019-12-01,26.0,False
2019,35,87,69.5,-1.0,2019-01-01,23.0,False
2019,35,87,69.5,-1.0,2019-02-01,26.0,False
2019,35,87,69.5,-1.0,2019-03-01,19.0,False
2019,35,87,69.5,-1.0,2019-04-01,13.0,False
2019,35,87,69.5,-1.0,2019-05-01,10.0,False
2019,35,87,69.5,-1.0,2019-06-01,10.0,False
2019,35,87,69.5,-1.0,2019-07-01,8.0,False
2019,35,87,69.5,-1.0,2019-08-01,9.0,False
2019,35,87,69.5,-1.0,2019-09-01,15.0,False
2019,35,87,69.5,-1.0,2019-10-01,25.0,False
2019,35,87,69.5,-1.0,2019-11-01,20.0,False
2019,35,87,69.5,-1.0,2019-12-01,26.0,False
2019,35,87,169.49999999999997,-1.0,2019-01-01,23.0,False
2019,35,87,169.49999999999997,-1.0,2019-02-01,26.0,False
2019,35,87,169.49999999999997,-1.0,2019-03-01,19.0,False
2019,35,87,169.49999999999997,-1.0,2019-04-01,13.0,False
2019,35,87,169.49999999999997,-1.0,2019-05-01,10.0,False
2019,35,87,169.49999999999997,-1.0,2019-06-01,10.0,False
2019,35,87,169.49999999999997,-1.0,2019-07-01,8.0,False
2019,35,87,169.49999999999997,-1.0,2019-08-01,9.0,False
2019,35,87,169.49999999999997,-1.0,2019-09-01,15.0,False
2019,35,87,169.49999999999997,-1.0,2019-10-01,25.0,False
2019,35,87,169.49999999999997,-1.0,2019-11-01,20.0,False
2019,35,87,169.49999999999997,-1.0,2019-12-01,26.0,False
2019,35,87,179.10000000000002,-1.0,2019-01-01,23.0,False
2019,35,87,179.10000000000002,-1.0,2019-02-01,26.0,False
2019,35,87,179.10000000000002,-1.0,2019-03-01,19.0,False
2019,35,87,179.10000000000002,-1.0,2019-04-01,13.0,False
2019,35,87,179.10000000000002,-1.0,2019-05-01,10.0,False
2019,35,87,179.10000000000002,-1.0,2019-06-01,10.0,False
2019,35,87,179.10000000000002,-1.0,2019-07-01,8.0,False
2019,35,87,179.10000000000002,-1.0,2019-08-01,9.0,False
2019,35,87,179.10000000000002,-1.0,2019-09-01,15.0,False
2019,35,87,179.10000000000002,-1.0,2019-10-01,25.0,False
2019,35,87,179.10000000000002,-1.0,2019-11-01,20.0,False
2019,35,87,179.10000000000002,-1.0,2019-12-01,26.0,False
2019,35,87,135.4,-1.0,2019-01-01,23.0,False
2019,35,87,135.4,-1.0,2019-02-01,26.0,False
2019,35,87,135.4,-1.0,2019-03-01,19.0,False
2019,35,87,135.4,-1.0,2019-04-01,13.0,False
2019,35,87,135.4,-1.0,2019-05-01,10.0,False
2019,35,87,135.4,-1.0,2019-06-01,10.0,False
2019,35,87,135.4,-1.0,2019-07-01,8.0,False
2019,35,87,135.4,-1.0,2019-08-01,9.0,False
2019,35,87,135.4,-1.0,2019-09-01,15.0,False
2019,35,87,135.4,-1.0,2019-10-01,25.0,False
2019,35,87,135.4,-1.0,2019-11-01,20.0,False
2019,35,87,135.4,-1.0,2019-12-01,26.0,False
2019,35,87,156.04,-1.0,2019-01-01,23.0,False
2019,35,87,156.04,-1.0,2019-02-01,26.0,False
2019,35,87,156.04,-1.0,2019-03-01,19.0,False
2019,35,87,156.04,-1.0,2019-04-01,13.0,False
2019,35,87,156.04,-1.0,2019-05-01,10.0,False
2019,35,87,156.04,-1.0,2019-06-01,10.0,False
2019,35,87,156.04,-1.0,2019-07-01,8.0,False
2019,35,87,156.04,-1.0,2019-08-01,9.0,False
2019,35,87,156.04,-1.0,2019-09-01,15.0,False
2019,35,87,156.04,-1.0,2019-10-01,25.0,False
2019,35,87,156.04,-1.0,2019-11-01,20.0,False
2019,35,87,156.04,-1.0,2019-12-01,26.0,False
2019,35,87,105.2,-1.0,2019-01-01,23.0,False
2019,35,87,105.2,-1.0,2019-02-01,26.0,False
2019,35,87,105.2,-1.0,2019-03-01,19.0,False
2019,35,87,105.2,-1.0,2019-04-01,13.0,False
2019,35,87,105.2,-1.0,2019-05-01,10.0,False
2019,35,87,105.2,-1.0,2019-06-01,10.0,False
2019,35,87,105.2,-1.0,2019-07-01,8.0,False
2019,35,87,105.2,-1.0,2019-08-01,9.0,False
2019,35,87,105.2,-1.0,2019-09-01,15.0,False
2019,35,87,105.2,-1.0,2019-10-01,25.0,False
2019,35,87,105.2,-1.0,2019-11-01,20.0,False
2019,35,87,105.2,-1.0,2019-12-01,26.0,False
2019,35,87,97.3,-1.0,2019-01-01,23.0,False
2019,35,87,97.3,-1.0,2019-02-01,26.0,False
2019,35,87,97.3,-1.0,2019-03-01,19.0,False
2019,35,87,97.3,-1.0,2019-04-01,13.0,False
2019,35,87,97.3,-1.0,2019-05-01,10.0,False
2019,35,87,97.3,-1.0,2019-06-01,10.0,False
2019,35,87,97.3,-1.0,2019-07-01,8.0,False
2019,35,87,97.3,-1.0,2019-08-01,9.0,False
2019,35,87,97.3,-1.0,2019-09-01,15.0,False
2019,35,87,97.3,-1.0,2019-10-01,25.0,False
2019,35,87,97.3,-1.0,2019-11-01,20.0,False
2019,35,87,97.3,-1.0,2019-12-01,26.0,False
2019,35,87,109.1,-1.0,2019-01-01,23.0,False
2019,35,87,109.1,-1.0,2019-02-01,26.0,False
2019,35,87,109.1,-1.0,2019-03-01,19.0,False
2019,35,87,109.1,-1.0,2019-04-01,13.0,False
2019,35,87,109.1,-1.0,2019-05-01,10.0,False
2019,35,87,109.1,-1.0,2019-06-01,10.0,False
2019,35,87,109.1,-1.0,2019-07-01,8.0,False
2019,35,87,109.1,-1.0,2019-08-01,9.0,False
2019,35,87,109.1,-1.0,2019-09-01,15.0,False
2019,35,87,109.1,-1.0,2019-10-01,25.0,False
2019,35,87,109.1,-1.0,2019-11-01,20.0,False
2019,35,87,109.1,-1.0,2019-12-01,26.0,False
2019,35,87,11.13,-1.0,2019-01-01,23.0,False
2019,35,87,11.13,-1.0,2019-02-01,26.0,False
2019,35,87,11.13,-1.0,2019-03-01,19.0,False
2019,35,87,11.13,-1.0,2019-04-01,13.0,False
2019,35,87,11.13,-1.0,2019-05-01,10.0,False
2019,35,87,11.13,-1.0,2019-06-01,10.0,False
2019,35,87,11.13,-1.0,2019-07-01,8.0,False
2019,35,87,11.13,-1.0,2019-08-01,9.0,False
2019,35,87,11.13,-1.0,2019-09-01,15.0,False
2019,35,87,11.13,-1.0,2019-10-01,25.0,False
2019,35,87,11.13,-1.0,2019-11-01,20.0,False
2019,35,87,11.13,-1.0,2019-12-01,26.0,False
2019,36,110,41.3,-1.0,2019-01-01,23.0,False
2019,36,110,41.3,-1.0,2019-02-01,26.0,False
2019,36,110,41.3,-1.0,2019-03-01,19.0,False
2019,36,110,41.3,-1.0,2019-04-01,13.0,False
2019,36,110,41.3,-1.0,2019-05-01,10.0,False
2019,36,110,41.3,-1.0,2019-06-01,10.0,False
2019,36,110,41.3,-1.0,2019-07-01,8.0,False
2019,36,110,41.3,-1.0,2019-08-01,9.0,False
2019,36,110,41.3,-1.0,2019-09-01,15.0,False
2019,36,110,41.3,-1.0,2019-10-01,25.0,False
2019,36,110,41.3,-1.0,2019-11-01,20.0,False
2019,36,110,41.3,-1.0,2019-12-01,26.0,False
2019,36,110,69.5,-1.0,2019-01-01,23.0,False
2019,36,110,69.5,-1.0,2019-02-01,26.0,False
2019,36,110,69.5,-1.0,2019-03-01,19.0,False
2019,36,110,69.5,-1.0,2019-04-01,13.0,False
2019,36,110,69.5,-1.0,2019-05-01,10.0,False
2019,36,110,69.5,-1.0,2019-06-01,10.0,False
2019,36,110,69.5,-1.0,2019-07-01,8.0,False
2019,36,110,69.5,-1.0,2019-08-01,9.0,False
2019,36,110,69.5,-1.0,2019-09-01,15.0,False
2019,36,110,69.5,-1.0,2019-10-01,25.0,False
2019,36,110,69.5,-1.0,2019-11-01,20.0,False
2019,36,110,69.5,-1.0,2019-12-01,26.0,False
2019,36,110,169.49999999999997,-1.0,2019-01-01,23.0,False
2019,36,110,169.49999999999997,-1.0,2019-02-01,26.0,False
2019,36,110,169.49999999999997,-1.0,2019-03-01,19.0,False
2019,36,110,169.49999999999997,-1.0,2019-04-01,13.0,False
2019,36,110,169.49999999999997,-1.0,2019-05-01,10.0,False
2019,36,110,169.49999999999997,-1.0,2019-06-01,10.0,False
2019,36,110,169.49999999999997,-1.0,2019-07-01,8.0,False
2019,36,110,169.49999999999997,-1.0,2019-08-01,9.0,False
2019,36,110,169.49999999999997,-1.0,2019-09-01,15.0,False
2019,36,110,169.49999999999997,-1.0,2019-10-01,25.0,False
2019,36,110,169.49999999999997,-1.0,2019-11-01,20.0,False
2019,36,110,169.49999999999997,-1.0,2019-12-01,26.0,False
2019,36,110,179.10000000000002,-1.0,2019-01-01,23.0,False
2019,36,110,179.10000000000002,-1.0,2019-02-01,26.0,False
2019,36,110,179.10000000000002,-1.0,2019-03-01,19.0,False
2019,36,110,179.10000000000002,-1.0,2019-04-01,13.0,False
2019,36,110,179.10000000000002,-1.0,2019-05-01,10.0,False
2019,36,110,179.10000000000002,-1.0,2019-06-01,10.0,False
2019,36,110,179.10000000000002,-1.0,2019-07-01,8.0,False
2019,36,110,179.10000000000002,-1.0,2019-08-01,9.0,False
2019,36,110,179.10000000000002,-1.0,2019-09-01,15.0,False
2019,36,110,179.10000000000002,-1.0,2019-10-01,25.0,False
2019,36,110,179.10000000000002,-1.0,2019-11-01,20.0,False
2019,36,110,179.10000000000002,-1.0,2019-12-01,26.0,False
2019,36,110,135.4,-1.0,2019-01-01,23.0,False
2019,36,110,135.4,-1.0,2019-02-01,26.0,False
2019,36,110,135.4,-1.0,2019-03-01,19.0,False
2019,36,110,135.4,-1.0,2019-04-01,13.0,False
2019,36,110,135.4,-1.0,2019-05-01,10.0,False
2019,36,110,135.4,-1.0,2019-06-01,10.0,False
2019,36,110,135.4,-1.0,2019-07-01,8.0,False
2019,36,110,135.4,-1.0,2019-08-01,9.0,False
2019,36,110,135.4,-1.0,2019-09-01,15.0,False
2019,36,110,135.4,-1.0,2019-10-01,25.0,False
2019,36,110,135.4,-1.0,2019-11-01,20.0,False
2019,36,110,135.4,-1.0,2019-12-01,26.0,False
2019,36,110,156.04,-1.0,2019-01-01,23.0,False
2019,36,110,156.04,-1.0,2019-02-01,26.0,False
2019,36,110,156.04,-1.0,2019-03-01,19.0,False
2019,36,110,156.04,-1.0,2019-04-01,13.0,False
2019,36,110,156.04,-1.0,2019-05-01,10.0,False
2019,36,110,156.04,-1.0,2019-06-01,10.0,False
2019,36,110,156.04,-1.0,2019-07-01,8.0,False
2019,36,110,156.04,-1.0,2019-08-01,9.0,False
2019,36,110,156.04,-1.0,2019-09-01,15.0,False
2019,36,110,156.04,-1.0,2019-10-01,25.0,False
2019,36,110,156.04,-1.0,2019-11-01,20.0,False
2019,36,110,156.04,-1.0,2019-12-01,26.0,False
2019,36,110,105.2,-1.0,2019-01-01,23.0,False
2019,36,110,105.2,-1.0,2019-02-01,26.0,False
2019,36,110,105.2,-1.0,2019-03-01,19.0,False
2019,36,110,105.2,-1.0,2019-04-01,13.0,False
2019,36,110,105.2,-1.0,2019-05-01,10.0,False
2019,36,110,105.2,-1.0,2019-06-01,10.0,False
2019,36,110,105.2,-1.0,2019-07-01,8.0,False
2019,36,110,105.2,-1.0,2019-08-01,9.0,False
2019,36,110,105.2,-1.0,2019-09-01,15.0,False
2019,36,110,105.2,-1.0,2019-10-01,25.0,False
2019,36,110,105.2,-1.0,2019-11-01,20.0,False
2019,36,110,105.2,-1.0,2019-12-01,26.0,False
2019,36,110,97.3,-1.0,2019-01-01,23.0,False
2019,36,110,97.3,-1.0,2019-02-01,26.0,False
2019,36,110,97.3,-1.0,2019-03-01,19.0,False
2019,36,110,97.3,-1.0,2019-04-01,13.0,False
2019,36,110,97.3,-1.0,2019-05-01,10.0,False
2019,36,110,97.3,-1.0,2019-06-01,10.0,False
2019,36,110,97.3,-1.0,2019-07-01,8.0,False
2019,36,110,97.3,-1.0,2019-08-01,9.0,False
2019,36,110,97.3,-1.0,2019-09-01,15.0,False
2019,36,110,97.3,-1.0,2019-10-01,25.0,False
2019,36,110,97.3,-1.0,2019-11-01,20.0,False
2019,36,110,97.3,-1.0,2019-12-01,26.0,False
2019,36,110,109.1,-1.0,2019-01-01,23.0,False
2019,36,110,109.1,-1.0,2019-02-01,26.0,False
2019,36,110,109.1,-1.0,2019-03-01,19.0,False
2019,36,110,109.1,-1.0,2019-04-01,13.0,False
2019,36,110,109.1,-1.0,2019-05-01,10.0,False
2019,36,110,109.1,-1.0,2019-06-01,10.0,False
2019,36,110,109.1,-1.0,2019-07-01,8.0,False
2019,36,110,109.1,-1.0,2019-08-01,9.0,False
2019,36,110,109.1,-1.0,2019-09-01,15.0,False
2019,36,110,109.1,-1.0,2019-10-01,25.0,False
2019,36,110,109.1,-1.0,2019-11-01,20.0,False
2019,36,110,109.1,-1.0,2019-12-01,26.0,False
2019,36,110,11.13,-1.0,2019-01-01,23.0,False
2019,36,110,11.13,-1.0,2019-02-01,26.0,False
2019,36,110,11.13,-1.0,2019-03-01,19.0,False
2019,36,110,11.13,-1.0,2019-04-01,13.0,False
2019,36,110,11.13,-1.0,2019-05-01,10.0,False
2019,36,110,11.13,-1.0,2019-06-01,10.0,False
2019,36,110,11.13,-1.0,2019-07-01,8.0,False
2019,36,110,11.13,-1.0,2019-08-01,9.0,False
2019,36,110,11.13,-1.0,2019-09-01,15.0,False
2019,36,110,11.13,-1.0,2019-10-01,25.0,False
2019,36,110,11.13,-1.0,2019-11-01,20.0,False
2019,36,110,11.13,-1.0,2019-12-01,26.0,False
2019,37,143,41.3,-1.0,2019-01-01,23.0,False
2019,37,143,41.3,-1.0,2019-02-01,26.0,False
2019,37,143,41.3,-1.0,2019-03-01,19.0,False
2019,37,143,41.3,-1.0,2019-04-01,13.0,False
2019,37,143,41.3,-1.0,2019-05-01,10.0,False
2019,37,143,41.3,-1.0,2019-06-01,10.0,False
2019,37,143,41.3,-1.0,2019-07-01,8.0,False
2019,37,143,41.3,-1.0,2019-08-01,9.0,False
2019,37,143,41.3,-1.0,2019-09-01,15.0,False
2019,37,143,41.3,-1.0,2019-10-01,25.0,False
2019,37,143,41.3,-1.0,2019-11-01,20.0,False
2019,37,143,41.3,-1.0,2019-12-01,26.0,False
